LBRRY_CD,LBRRY_NM,LBRRY_ADDR,LBRRY_LA,LBRRY_LO,ONE_AREA_NM,TWO_AREA_NM,LBRRY_NO,API_LBRRY_NO,TEL_NO,FAX_NO,HMPG_VALUE,OPNNG_TIME,CLOSEDON_DC,LBRRY_TY_CD,LBRRY_TY_NM,FOND_MBY_VALUE,OPNNG_YEAR,ZIP_NO,X_CRDNT_VALUE,Y_CRDNT_VALUE,MUMM_LON_YEAR,BSNS_PARTCPTN_YEAR,MASTR_LBRRY_CD,LBRRY_NCM_NM,ETC_LBRRY_CD,AREA_CD,ETC_LBRRY_ADDR,ETC_LBRRY_NM,TWO_ETC_LBRRY_NM,REPRSNT_AT,ONE_AREA_CD,TWO_AREA_CD,WETHR_AREA_CD
29969,동촌역사 작은도서관,대구광역시 동구 동촌역사로3길 35,35.8901575,128.649822,대구광역시,동구,727067,727067,070-4214-6859,-,http://www.donggu-lib.kr/,-,"매주 토요일, 일요일 / 관공서 공휴일",2,작은,공립,2014,41143,1103776.43937099,1766560.90404909,2014,2016,29900,동촌역사(작),GW,5,대구광역시 동구 입석동 893-9,,동촌역사 작은도서관,N,대구광역시,동구,대구
29970,해안동 작은도서관,대구광역시 동구 방촌로29길 46,35.8820847,128.671675,대구광역시,동구,727069,727069,070-7755-5632,-,http://www.donggu-lib.kr/,-,"매주 토요일, 일요일 / 관공서 공휴일",2,작은,공립,2013,41135,1105759.58877532,1765688.89893239,2013,2016,29900,해안(작),GY,5,대구광역시 동구 방촌동 822-5 3층,,해안동 작은도서관,N,대구광역시,동구,대구
29974,구지면 작은도서관,대구광역시 달성군 구지면 창리로11길 90,35.6604264,128.415043,대구광역시,달성군,727011,727011,053-614-0985,-,http://dalseong.daegu.kr/culture/index.do?menu_id=00001928,-,-,2,작은,공립,2013,43010,1082823.89133127,1740856.41335989,2013,2015,29900,구지(작),GC,5,대구광역시 달성군 구지면 창리 310-8,지면 작은 도서관,구지작은도서관,N,대구광역시,달성군,대구
29977,지저동 작은도서관,대구광역시 동구 해동로3길 80,35.8933991,128.638275,대구광역시,동구,727066,727066,070-7755-5633,-,http://www.donggu-lib.kr/,-,"매주 토요일, 일요일 / 관공서 공휴일",2,작은,공립,2013,41049,1102730.04060245,1766908.25946383,2013,2016,29900,지저동(작),GV,5,대구광역시 동구 지저동 779-5,,지저동 작은도서관,N,대구광역시,동구,대구
29978,동구청 작은도서관,대구광역시 동구 아양로 207,35.886664,128.635609,대구광역시,동구,727070,727070,053-662-2489,-,http://www.donggu-lib.kr/,-,"매주 토요일, 일요일 / 관공서 공휴일",2,작은,공립,2013,41185,1102498.10375681,1766158.40618362,2013,2016,29900,동구청(작),GZ,5,대구광역시 동구 신암동 36-1,,동구청 작은도서관,N,대구광역시,동구,대구
29980,대구 북구 대현도서관,대구광역시 북구 대현남로 43,35.8819758,128.6073839,대구광역시,북구,127084,127084,053-320-5170,053-311-3547,https://library.daegu.go.kr/bukdh,평일 09:00~20:00 / 주말 09:00~17:00,"매월 둘째주, 넷째주 월요일 / 일요일을 제외한 법정공휴일, 기타 특별한 사유로 인하여 구청장이 지정한 날",1,공공,지자체,2015,41571,1099956.34551733,1765609.16054071,2015,2018,29900,대현,BB,5,,,,N,대구광역시,북구,대구
29981,2.28도서관,대구광역시 중구 2·28길 9,35.8592504,128.5894055,대구광역시,중구,127058,127058,053-257-2280,053-257-2284,http://library.daegu.go.kr/228lib/index.do,"화~금 09:00~18:00, 토일 09:00~17:00","매주 월요일 / 법정공휴일(일요일을 제외한 관공서 공휴일), 도서관 및 기타 사정으로 위탁기관장이 정하는 날",1,공공,지자체,2016,41968,1098361.57669203,1763070.25487009,2016,2017,29900,2.28,AL,5,,,,N,대구광역시,중구,대구
29982,대구 북구 구수산도서관,대구광역시 북구 대천로 21,35.9387852,128.5523825,대구광역시,북구,127009,127009,053-320-5150,053-311-8197,https://library.daegu.go.kr/bukgs,평일 09:00~22:00 / 주말 09:00~17:00,"매월 둘째주, 넷째주 월요일 / 일요일을 제외한 법정공휴일, 기타 특별한 사유로 인하여 구청장이 지정한 날",1,공공,지자체,2009,41434,1094923.65547112,1771855.54173034,2009,2018,29900,구수산,BA,5,,,,N,대구광역시,북구,대구
29983,대구 북구 태전도서관,대구광역시 북구 영송로 36-16,35.9284645,128.5456384,대구광역시,북구,127088,127088,053-320-5180,053-311-7614,https://library.daegu.go.kr/buktj,평일 09:00~20:00 / 주말 09:00~17:00,"매월 첫째주, 셋째주 월요일 / 일요일을 제외한 법정공휴일, 기타 운영상 필요에 의해 구청장이 지정한 날, 국가 임시공휴일",1,공공,지자체,2017,41452,1094327.58601525,1770704.24035308,2017,2018,29900,태전,BC,5,,,,N,대구광역시,북구,대구
29984,대구 서구 원고개도서관,대구광역시 서구 달서로43길 12,35.881787,128.5707147,대구광역시,서구,127098,127098,053-663-3941,053-663-3949,https://library.daegu.go.kr/seogulib/,"09:00 ~ 20:00, 토/일요일 09:00 ~ 17:00",매주 금요일 / 법정공휴일,1,공공,,,41743,1096646.561,1765551.339,,2019,29900,원고개,BN,5,,,,N,대구광역시,서구,대구
29985,이천어울림도서관,대구광역시 남구 이천로 124,35.8523156,128.598696,대구광역시,남구,127090,127090,053-664-3571,053-664-3579,https://library.daegu.go.kr/namic/index.do,"평일 09:00 ~20:00 (부분운영시  09:00 ~18:00), 주말 09:00 ~17:00",매주 월요일 / 법정공휴일,1,공공,,,42431,1099209.082,1762310.442,,2019,29900,이천어울림,BT,5,,,,N,대구광역시,남구,대구
29986,대구 서구 비원도서관,대구광역시 서구 달서천로61안길 10,35.8861175,128.5693057,대구광역시,서구,127094,127094,053-663-3871,053-663-3879,https://library.daegu.go.kr/seogulib/,"09:00 ~ 20:00, 토/일요일 09:00 ~ 17:00",매주 월요일 / 법정공휴일,1,공공,,,41718,1096514.12,1766030.28,,2019,29900,비원,BM,5,,,,N,대구광역시,서구,대구
29987,대구 서구 비산도서관,대구광역시 서구 달서로14길 13,35.8685082,128.5733059,대구광역시,서구,127086,127086,053-663-3721,053-663-3729,https://library.daegu.go.kr/seogulib/,"09:00-20:00, 주말: 09:00-17:00","매주 월요일 / 일요일을 제외한 법정공휴일, 임시공휴일, 도서관장이 필요하다고 인정한 경우",1,공공,지자체,2017,41809,1096896.63120271,1764081.04033678,2017,2018,29900,비산,BQ,5,,,,N,대구광역시,서구,대구
29988,대구 서구 영어도서관,대구광역시 서구 평리로35길 90-6,35.8679313,128.5442553,대구광역시,서구,127095,127095,053-663-3861,053-663-3869,https://library.daegu.go.kr/seogulib/,"09:00 ~ 18:00, 토/일요일 09:00 ~ 17:00",매주 월요일 / 법정공휴일,1,공공,,,41842,1094274.572,1763988.651,,2019,29900,서구영어,BP,5,,,,N,대구광역시,서구,대구
29989,대명어울림도서관,대구광역시 남구 두류공원로 38-1,35.8417305,128.5735803,대구광역시,남구,127091,127091,053-664-3552,053-664-3559,https://library.daegu.go.kr/namdm/index.do,09:00 ~ 20:00,매주 월요일 / 법정공휴일,1,공공,,,42469,1096954.006,1761111.181,,2019,29900,대명어울림,BS,5,,,,N,대구광역시,남구,대구
29990,달성군립도서관,대구광역시 달성군 다사읍 달구벌대로174길 10-13,35.8593619,128.462388,대구광역시,달성군,127081,127081,053-584-0011,053-584-0275,http://www.dalseonglib.kr/,"평일 09:00 ~ 22:00, 토일 09:00 ~ 17:00","매주 월요일 / 관공서의 공휴일, 도서관장이 필요하다고 인정하는 때",1,공공,지자체,2014,42915,1086892.77962844,1762962.31596673,2014,2015,29900,달성,BR,5,대구광역시 달성군 다사읍 죽곡리 25-2,달성군청 도서관,대구달성군립도서관,N,대구광역시,달성군,대구
29991,대구 서구 어린이도서관,대구광역시 서구 문화로 123,35.8743119,128.5463842,대구광역시,서구,127011,127011,053-663-3701,053-663-3709,https://library.daegu.go.kr/seogulib/,"평일:09:00~18:00, 토.일요일:09:00~17:00",매주 월요일 / 법정공휴일,1,공공,지자체,2010,41758,1094459.19966482,1764698.42951643,2010,2018,29900,어린이,BL,5,,,,N,대구광역시,서구,대구
29992,수성구립파동도서관,대구광역시 수성구 파동로3길 62,35.8104135,128.618237,대구광역시,수성구,127019,127019,053-668-1801,-,http://library.suseong.kr/yonghak/library/04.htm,평일) 09:00~18:00/ 토요일) 09:00~17:00,"매주 일요일 / 관공서의 공휴일, 도서관장이 필요하다고 인정하는 때",1,공공,지자체,2014,42237,1101026.75622168,1757682.73381515,2014,2015,29900,파동,BG,5,대구광역시 수성구 파동 527-1,수성구립 파동어린이도서관,파동도서관,N,대구광역시,수성구,대구
29994,수성구립범어도서관,대구광역시 수성구 달구벌대로 2451,35.8591904,128.6306,대구광역시,수성구,127072,127072,053-668-1600,053-668-1609,http://library.suseong.kr/beomeo/,"평일 09시~22시(개관연장사업, 자료실별 운영시간 상이), 주말 09시~17시",매주 월요일 / 일요일을 제외한 관공서의 공휴일,1,공공,지자체,2013,42027,1102081.22306682,1763105.81752043,2013,2015,29900,범어,BD,5,대구광역시 수성구 범어동 405-16,수성구립 범어도서관,대구수성구립 범어도서관,N,대구광역시,수성구,대구
29995,수성구립용학도서관,대구광역시 수성구 지범로41길 36,35.8211417,128.646088,대구광역시,수성구,127013,127013,053-668-1700,053-668-1739,http://library.suseong.kr/yonghak/,"화-금: 종합자료실(09시-20시), 어린이자료실(09시-18시) / 토-일: 종합자료실, 어린이자료실(09시-17시) ※코로나-19로 인해 운영시간이 단축되었습니다. 이용에 참고하시기 바랍니다.","매주 월요일 / 관공서의 공휴일, 도서관장이 필요하다고 인정하는 때",1,공공,지자체,2010,42200,1103529.12045051,1758901.78347751,2010,2015,29900,용학,BE,5,대구광역시 수성구 범물1동 1283-1,수성구립용학도서관,용학도서관,N,대구광역시,수성구,대구
29996,수성구립고산도서관,대구광역시 수성구 달구벌대로650길 6,35.8379738,128.710672,대구광역시,수성구,127085,127085,053-668-1900,053-668-1909,https://library.daegu.go.kr/gosan/,"어린이자료실 평일 09:00 - 18:00 / 주말 09:00 - 17:00, 종합자료실 평일 09:00 - 22:00 / 주말 09:00 - 17:00","매주 월요일 / 국경일, 정부지정 공휴일",1,공공,지자체,2015,42275,1109340.33362334,1760839.0247627,2015,2015,29900,고산,BF,5,대구광역시 수성구 신매동 571-1,,고산도서관,N,대구광역시,수성구,대구
29997,수성구립무학숲도서관,대구광역시 수성구 청수로40길 73-10,35.8353386,128.6305615,대구광역시,수성구,127096,127096,053-668-1821,053-768-1739,http://library.suseong.kr/yonghak/,"평일 09:00~18:00, 주말 09:00~17:00",매주 월요일 / 법정공휴일(일요일 제외),1,공공,지자체,,42177,1102108.32237167,1760460.16818890,,2020,29900,무학숲,BH,5,,,,N,대구광역시,수성구,대구
29998,수성구립책숲길도서관,대구광역시 수성구 수성로 215,35.844682,128.612282,대구광역시,수성구,127017,127017,053-668-1811,-,http://library.suseong.kr/beomeo/intro/10.htm,평일) 09:00~18:00 주말) 09:00~17:00,"매주 일요일 / 관공서의 공휴일, 도서관장이 필요하다고 인정하는 때",1,공공,지자체,2010,42152,1100445.53464578,1761477.6010741,2010,2015,29900,책숲길,BJ,5,대구광역시 수성구 중동 266-5,수성구립 책숲길도서관,책숲길도서관,N,대구광역시,수성구,대구
29999,수성구립물망이도서관,대구광역시 수성구 명덕로 443-2,35.854754,128.619016,대구광역시,수성구,127018,127018,053-666-4390,053-666-4359,http://library.suseong.kr/beomeo/intro/10_02.htm,평일)09:00~18:00 토요일)09:00~17:00,"매주 일요일 / 관공서의 공휴일, 도서관장이 필요하다고 인정하는 때",1,공공,지자체,2010,42119,1101040.89831105,1762601.70780269,2010,2015,29900,물망이,BK,5,대구광역시 수성구 수성동3가 184-5,수성구립 물망이도서관,물망이도서관,N,대구광역시,수성구,대구
29919,늘푸른 도서관,대구광역시 동구 입석로 5,35.8935022,128.6451719,대구광역시,동구,727073,727073,053-983-8211,053-986-1100,www.dcasia.or.kr,평일 09:00~18:00,"매주 토요일, 일요일 / 관공서 공휴일",2,작은,사립,,41141,1103352.38224125,1766926.96833627,,2022,29900,늘푸른(작),HK,5,,,,N,경기도,동구,대구
29913,신암5동 작은도서관,"대구광역시 동구 아양로37길 92, 2층",35.8897559,128.6330629,대구광역시,동구,727071,727071,053-662-3485,-,http://cafe.daum.net/ddmbook,평일 09:00~18:00,"매주 토요일, 일요일 / 관공서 공휴일",2,작은,공립,,41182,1102264.31148208,1766498.69033517,,2022,29900,신암5동(작),HJ,5,,,,N,경기도,동구,대구
29951,방촌동 작은도서관,"대구광역시 동구 동촌로46길 2, 2층",35.8813411,128.664457,대구광역시,동구,727068,727068,070-4251-5854,-,https://library.daegu.go.kr/donggu/index.do,평일 09:00~18:00 점심시간 13:00~14:00,"매주 토요일, 일요일 / 관공서 공휴일",2,작은,공립,,41160,1105109.02042303,1765598.63252027,,2022,29900,방촌동(작),GX,5,,,,N,경기도,동구,대구
29925,남산4동 작은도서관,"대구광역시 중구 남산로1길 42, 2층",35.8582424,128.5805671,대구광역시,중구,127016,127016,053-661-3765,053-661-3461,library.daegu.go.kr/junggu,"월~금 09:00~18:00 ※동절기(12월~2월), 하절기(7~8월) 10:00~17:00","매주 토요일, 일요일 / 법정공휴일",2,작은,공립,,41977,1097564.76968853,1762949.59544629,,2022,29900,남산4동(작),FF,5,,,,N,경기도,중구,대구
29973,대구 중구청 교양정보실,"대구광역시 중구 국채보상로139길 1, 10층",35.8692838,128.6060779,대구광역시,중구,327009,327009,053-661-3241,053-661-2119,library.daegu.go.kr/junggu,월~금 09:00~18:00,"매주 토요일, 일요일 / 법정공휴일",2,작은,공립,,41908,1099854.38512336,1764200.04361689,,2022,29900,교양정보실(작),FY,5,,,,N,경기도,중구,대구
29948,대봉2동 작은도서관,"대구광역시 중구 대봉로47길 31, 2층",35.8589239,128.599461,대구광역시,중구,727107,727107,053-661-3800,053-661-3463,library.daegu.go.kr/junggu,월~금 09:00~18:00,"매주 토요일, 일요일 / 법정공휴일",2,작은,공립,,41955,1099269.92223052,1763044.20056993,,2022,29900,대봉2동(작),HF,5,,,,N,경기도,중구,대구
29959,삼덕마루 작은도서관,대구광역시 중구 동덕로26길 103,35.8646621,128.6090644,대구광역시,중구,727083,727083,053-661-3603,053-661-3453,library.daegu.go.kr/junggu,월~금 09:00~18:00,"매주 토요일, 일요일 / 법정공휴일",2,작은,공립,,41946,1100129.82533246,1763690.46487359,,2022,29900,삼덕마루(작),HA,5,,,,N,경기도,중구,대구
29938,대신동 작은도서관,대구광역시 중구 달구벌대로389길 50,35.8648043,128.5768868,대구광역시,중구,727025,727025,053-661-3685,053-661-3457,library.daegu.go.kr/junggu,월~금 09:00~18:00,"매주 토요일, 일요일 / 법정공휴일",2,작은,공립,,41929,1097224.44677562,1763673.76456489,,2022,29900,대신동(작),GG,5,,,,N,경기도,중구,대구
29965,동인느티나무 도서관,대구광역시 중구 동덕로38길 47,35.8713258,128.607224,대구광역시,중구,127056,127056,053-661-3325,053-661-2349,library.daegu.go.kr/junggu,월~금 09:00~18:00,"매주 토요일, 일요일 / 법정공휴일",2,작은,공립,,41905,1099955.29167108,1764427.71088928,,2022,29900,동인느티나무(작),FQ,5,,,,N,경기도,중구,대구
29955,대구 중구 영어도서관,"대구광역시 중구 달구벌대로440길 27, 2층",35.8616393,128.6043643,대구광역시,중구,127070,127070,053-661-3963,053-661-2349,library.daegu.go.kr/junggu,화~일 09:00~18:00,매주 월요일 / 법정공휴일,2,작은,공립,,41951,1099709.25541244,1763350.37724561,,2022,29900,중구영어(작),FS,5,,,,N,경기도,중구,대구
23024,남양주시 이석영뉴미디어도서관,경기도 남양주시 화도읍 맷돌로 84,37.658042,127.2952154,경기도,남양주시,141625,141625,031-595-8390,0507-804-7361,https://lib.nyj.go.kr/lsy,"평일 09:00~22:00, 주말 09:00~18:00","매월 두번째, 네번째 금요일 / 1월 1일, 설날·추석연휴",1,공공,지자체,,12249,981937.283097116,1962079.87947372,,2021,23000,이석영,NB,7,,,,N,경기도,남양주시,동두천
8428,김근태기념도서관,서울특별시 도봉구 도봉산길 14,37.6879391,127.0336271,서울특별시,도봉구,111515,111515,02-956-3100,02-956-3103,https://geuntae.co.kr,"평일 09:00~20:00, 주말 09:00~17:00",매주 월요일 / 법정공휴일,1,공공,지자체,,01301,958880.688746953,1965479.43166987,,2022,8400,김근태,MH,1,,,,N,서울특별시,도봉구,서울
8429,창동역 스마트도서관,서울 도봉구 노해로63길 84-3 창동역,37.6526996,127.0469574,서울특별시,도봉구,,,,,,,,0,작은,,,,960037.112425771,1961563.95890337,,,8400,,TA,1,,,,N,서울특별시,도봉구,서울
